Frecuencia (Hz)	volumen (dB)
5216,418457	-97,297714
5219,110107	-97,245766
5221,801758	-99,557800
5224,493408	-98,795731
5227,185059	-97,981346
5229,876709	-98,091072
5232,568359	-96,224625
5235,260010	-96,703705
5237,951660	-97,924286
5240,643311	-97,905144
5243,334961	-97,033806
5246,026611	-97,525047
5248,718262	-97,280594
5251,409912	-98,740112
5254,101563	-99,140869
5256,793213	-97,584595
5259,484863	-98,794540
5262,176514	-98,019028
5264,868164	-98,278770
5267,559814	-98,028694
5270,251465	-98,036835
5272,943115	-98,934654
5275,634766	-98,308075
5278,326416	-98,947304
5281,018066	-98,754410
5283,709717	-100,874825
5286,401367	-98,365700
5289,093018	-99,065468
5291,784668	-97,978638
5294,476318	-96,230042
5297,167969	-97,614639
5299,859619	-98,840950
5302,551270	-99,808319
5305,242920	-100,647316
5307,934570	-99,379288
5310,626221	-98,478622
5313,317871	-97,545280
5316,009521	-98,420822
5318,701172	-98,728081
5321,392822	-97,618507
5324,084473	-99,032761
5326,776123	-97,415802
5329,467773	-97,981026
5332,159424	-99,061943
5334,851074	-99,344673
5337,542725	-99,457001
5340,234375	-97,995949
5342,926025	-99,269958
5345,617676	-100,008049
5348,309326	-98,347755
5351,000977	-100,057312
5353,692627	-101,223366
5356,384277	-101,161858
5359,075928	-99,132057
5361,767578	-99,915749
5364,459229	-99,763474
5367,150879	-98,365753
5369,842529	-98,729134
5372,534180	-100,108246
5375,225830	-100,568466
5377,917480	-100,470810
5380,609131	-99,191856
5383,300781	-98,003082
5385,992432	-99,569008
5388,684082	-100,747070
5391,375732	-99,780533
5394,067383	-99,887085
5396,759033	-98,922058
5399,450684	-99,181061
5402,142334	-99,054588
5404,833984	-100,151794
5407,525635	-99,443123
5410,217285	-100,240662
5412,908936	-99,067490
5415,600586	-99,643997
5418,292236	-99,071541
5420,983887	-98,821098
5423,675537	-98,133163
5426,367188	-99,962090
5429,058838	-100,362328
5431,750488	-99,226357
5434,442139	-97,702148
5437,133789	-98,568489
5439,825439	-99,912407
5442,517090	-100,100800
5445,208740	-102,092041
5447,900391	-98,288147
5450,592041	-98,574348
5453,283691	-99,747726
5455,975342	-99,273857
5458,666992	-99,290115
5461,358643	-98,027298
5464,050293	-99,121422
5466,741943	-99,203239
5469,433594	-99,735481
5472,125244	-99,323456
5474,816895	-99,920235
5477,508545	-100,031975
5480,200195	-99,126846
5482,891846	-99,856400
5485,583496	-100,497383
5488,275146	-101,478859
5490,966797	-99,154556
5493,658447	-99,237396
5496,350098	-99,764038
5499,041748	-98,893845
5501,733398	-99,528656
5504,425049	-99,898956
5507,116699	-100,632263
5509,808350	-100,395882
5512,500000	-100,593147
5515,191650	-99,679001
5517,883301	-100,298210
5520,574951	-102,618851
5523,266602	-101,255470
5525,958252	-102,315239
5528,649902	-101,653152
5531,341553	-101,170074
5534,033203	-99,075279
5536,724854	-100,513939
5539,416504	-99,624077
5542,108154	-100,833649
5544,799805	-99,018890
5547,491455	-100,535698
5550,183105	-100,732956
5552,874756	-101,352066
5555,566406	-100,174042
5558,258057	-100,460670
5560,949707	-100,698845
5563,641357	-100,845184
5566,333008	-100,425903
5569,024658	-101,130722
5571,716309	-102,238472
5574,407959	-100,330666
5577,099609	-100,799866
5579,791260	-100,953819
5582,482910	-101,479851
5585,174561	-101,078842
5587,866211	-100,488091
5590,557861	-101,204224
5593,249512	-102,544250
5595,941162	-102,002739
5598,632813	-100,511696
5601,324463	-100,225746
5604,016113	-100,641449
5606,707764	-101,298637
5609,399414	-101,531662
5612,091064	-101,351913
5614,782715	-99,995811
5617,474365	-101,448441
5620,166016	-99,428047
5622,857666	-100,773605
5625,549316	-100,991806
5628,240967	-101,049934
5630,932617	-100,741158
5633,624268	-100,844131
5636,315918	-101,362839
5639,007568	-101,378487
5641,699219	-100,103951
5644,390869	-100,452400
5647,082520	-101,272247
5649,774170	-99,985947
5652,465820	-100,484604
5655,157471	-100,970467
5657,849121	-101,904411
5660,540771	-101,796494
5663,232422	-102,056412
5665,924072	-102,443764
5668,615723	-101,838287
5671,307373	-100,921028
5673,999023	-101,003532
5676,690674	-100,578392
5679,382324	-102,264481
5682,073975	-100,749626
5684,765625	-101,327789
5687,457275	-100,710464
5690,148926	-102,286362
5692,840576	-103,019051
5695,532227	-101,163414
5698,223877	-102,233414
5700,915527	-101,930565
5703,607178	-101,545235
5706,298828	-102,110596
5708,990479	-100,988991
5711,682129	-102,214188
5714,373779	-100,372406
5717,065430	-102,407875
5719,757080	-102,709335
5722,448730	-102,237991
5725,140381	-101,981613
5727,832031	-100,707130
5730,523682	-102,626213
5733,215332	-103,085747
5735,906982	-102,875168
5738,598633	-101,781723
5741,290283	-100,655746
5743,981934	-101,547165
5746,673584	-102,328102
5749,365234	-99,384720
5752,056885	-100,341423
5754,748535	-100,867386
5757,440186	-101,593330
5760,131836	-102,074532
5762,823486	-101,298538
5765,515137	-99,937096
5768,206787	-101,961426
5770,898438	-101,671776
5773,590088	-101,289078
5776,281738	-101,086235
5778,973389	-101,751678
5781,665039	-102,641388
5784,356689	-101,728333
5787,048340	-99,720901
5789,739990	-101,737907
5792,431641	-101,558517
5795,123291	-101,392883
5797,814941	-102,277054
5800,506592	-102,420227
5803,198242	-102,343193
5805,889893	-102,503548
5808,581543	-102,094025
5811,273193	-102,830933
5813,964844	-101,812088
5816,656494	-102,109421
5819,348145	-101,823158
5822,039795	-102,159615
5824,731445	-102,266380
5827,423096	-102,640549
5830,114746	-101,552979
5832,806396	-104,310310
5835,498047	-102,510666
5838,189697	-103,132843
5840,881348	-102,546036
5843,572998	-101,502724
5846,264648	-101,631020
5848,956299	-101,095284
5851,647949	-102,596382
5854,339600	-101,984627
5857,031250	-101,659630
5859,722900	-101,819534
5862,414551	-103,433533
5865,106201	-103,305672
5867,797852	-102,069550
5870,489502	-101,499413
5873,181152	-102,912590
5875,872803	-102,314705
5878,564453	-103,868141
5881,256104	-103,487915
5883,947754	-102,325928
5886,639404	-102,197243
5889,331055	-101,168983
5892,022705	-102,574394
5894,714355	-101,769691
5897,406006	-102,785896
5900,097656	-102,868156
5902,789307	-103,019997
5905,480957	-101,903732
5908,172607	-103,450150
5910,864258	-101,678726
5913,555908	-102,259956
5916,247559	-103,519554
5918,939209	-102,344917
5921,630859	-101,675140
5924,322510	-101,965179
5927,014160	-101,155861
5929,705811	-102,011307
5932,397461	-102,447800
5935,089111	-100,726288
5937,780762	-103,274467
5940,472412	-102,897369
5943,164063	-102,705635
5945,855713	-102,161201
5948,547363	-102,599556
5951,239014	-103,136772
5953,930664	-103,153595
5956,622314	-102,790260
5959,313965	-103,174713
5962,005615	-103,321922
5964,697266	-103,651497
5967,388916	-102,449326
5970,080566	-101,793083
5972,772217	-101,507698
5975,463867	-102,414894
5978,155518	-102,637909
5980,847168	-102,823158
5983,538818	-101,874550
5986,230469	-103,601639
5988,922119	-102,475632
5991,613770	-102,934631
5994,305420	-101,671371
5996,997070	-102,364006
5999,688721	-101,831650
6002,380371	-101,833199
6005,072021	-102,507919
6007,763672	-102,302284
6010,455322	-102,599602
6013,146973	-102,155571
6015,838623	-102,263832
6018,530273	-102,827156
6021,221924	-103,854919
6023,913574	-103,312897
6026,605225	-102,472717
6029,296875	-100,789375
6031,988525	-102,973106
6034,680176	-103,925781
6037,371826	-102,476227
6040,063477	-103,473701
6042,755127	-102,920624
6045,446777	-102,990494
6048,138428	-102,901749
6050,830078	-102,518105
6053,521729	-104,200287
6056,213379	-102,550591
6058,905029	-103,088264
6061,596680	-103,069511
6064,288330	-103,007759
6066,979980	-101,780060
6069,671631	-102,654602
6072,363281	-102,016258
6075,054932	-102,781906
6077,746582	-103,044464
6080,438232	-103,676498
6083,129883	-103,488998
6085,821533	-102,293991
6088,513184	-102,044098
6091,204834	-104,128792
6093,896484	-102,651268
6096,588135	-102,586487
6099,279785	-102,923439
6101,971436	-101,746620
6104,663086	-103,388199
6107,354736	-103,883278
6110,046387	-102,541313
6112,738037	-102,224014
6115,429688	-101,992722
6118,121338	-101,686584
6120,812988	-102,394341
6123,504639	-102,745178
6126,196289	-102,620628
6128,887939	-101,921341
6131,579590	-102,740433
6134,271240	-102,157791
6136,962891	-103,716232
6139,654541	-103,877144
6142,346191	-101,636482
6145,037842	-101,603264
6147,729492	-101,570671
6150,421143	-102,142067
6153,112793	-102,566948
6155,804443	-102,893333
6158,496094	-102,907089
6161,187744	-103,482170
6163,879395	-101,706017
6166,571045	-103,752472
6169,262695	-101,574417
6171,954346	-102,647514
6174,645996	-103,123688
6177,337646	-102,538208
6180,029297	-103,716667
6182,720947	-104,496872
6185,412598	-102,808144
6188,104248	-103,716530
6190,795898	-104,589546
6193,487549	-103,613617
6196,179199	-103,867043
6198,870850	-103,753960
6201,562500	-103,604599
6204,254150	-103,034760
6206,945801	-101,637466
6209,637451	-102,691055
6212,329102	-102,894119
6215,020752	-103,840675
6217,712402	-102,728859
6220,404053	-102,411499
6223,095703	-102,911728
6225,787354	-102,145813
6228,479004	-103,840149
6231,170654	-104,141182
6233,862305	-104,098701
6236,553955	-103,185677
6239,245605	-104,163872
6241,937256	-103,164284
6244,628906	-102,562889
6247,320557	-103,616859
6250,012207	-102,854050
6252,703857	-103,460434
6255,395508	-102,788368
6258,087158	-104,744080
6260,778809	-105,862839
6263,470459	-103,623703
6266,162109	-105,371735
6268,853760	-103,713959
6271,545410	-103,175812
6274,237061	-104,186378
6276,928711	-102,180397
6279,620361	-103,815102
6282,312012	-104,044487
6285,003662	-103,929863
6287,695313	-102,425133
6290,386963	-103,157402
6293,078613	-103,112747
6295,770264	-102,497429
6298,461914	-103,390137
6301,153564	-102,722893
6303,845215	-104,118622
6306,536865	-102,539146
6309,228516	-102,762527
6311,920166	-104,857559
6314,611816	-104,348663
6317,303467	-104,689201
6319,995117	-103,636246
6322,686768	-105,455231
6325,378418	-103,610931
6328,070068	-103,266457
6330,761719	-103,225792
6333,453369	-103,255318
6336,145020	-103,481796
6338,836670	-104,313210
6341,528320	-104,810875
6344,219971	-104,379677
6346,911621	-102,097878
6349,603271	-103,862625
6352,294922	-105,829269
6354,986572	-104,560562
6357,678223	-104,044838
6360,369873	-103,290802
6363,061523	-104,683487
6365,753174	-104,688477
6368,444824	-104,861542
6371,136475	-105,420845
6373,828125	-104,561508
6376,519775	-103,490959
6379,211426	-103,544243
6381,903076	-104,521011
6384,594727	-104,684143
6387,286377	-102,402000
6389,978027	-103,363068
6392,669678	-103,723892
6395,361328	-103,293304
6398,052979	-103,043312
6400,744629	-104,292519
6403,436279	-103,800270
6406,127930	-104,818390
6408,819580	-103,514923
6411,511230	-103,876160
6414,202881	-102,692207
6416,894531	-103,051506
6419,586182	-102,904320
6422,277832	-104,514305
6424,969482	-103,617340
6427,661133	-102,636421
6430,352783	-104,353508
6433,044434	-106,056633
6435,736084	-105,037704
6438,427734	-103,912872
6441,119385	-103,927452
6443,811035	-103,052795
6446,502686	-104,686974
6449,194336	-105,130898
6451,885986	-105,108887
6454,577637	-104,067543
6457,269287	-103,985054
6459,960938	-104,294350
6462,652588	-103,862305
6465,344238	-104,414001
6468,035889	-103,730919
6470,727539	-104,351128
6473,419189	-103,835022
6476,110840	-104,174522
6478,802490	-103,970322
6481,494141	-104,218414
6484,185791	-104,468880
6486,877441	-104,539482
6489,569092	-104,464485
6492,260742	-103,183098
6494,952393	-103,152618
6497,644043	-104,668472
6500,335693	-102,877808
6503,027344	-103,798225
6505,718994	-104,254181
6508,410645	-103,966972
6511,102295	-103,648315
6513,793945	-103,744873
6516,485596	-104,088036
6519,177246	-104,149055
6521,868896	-105,438194
6524,560547	-103,651253
6527,252197	-105,090996
6529,943848	-103,449013
6532,635498	-104,639702
6535,327148	-103,884300
6538,018799	-102,685341
6540,710449	-104,860687
6543,402100	-104,882339
6546,093750	-103,025406
6548,785400	-103,372986
6551,477051	-104,291122
6554,168701	-103,221741
6556,860352	-103,376709
6559,552002	-104,564941
6562,243652	-104,386940
6564,935303	-103,634995
6567,626953	-104,888489
6570,318604	-105,420120
6573,010254	-103,878441
6575,701904	-104,725136
6578,393555	-103,386017
6581,085205	-103,843498
6583,776855	-104,188530
6586,468506	-104,594429
6589,160156	-103,865028
6591,851807	-106,275742
6594,543457	-103,641281
6597,235107	-103,520309
6599,926758	-102,967209
6602,618408	-105,095512
6605,310059	-104,867134
6608,001709	-103,426422
6610,693359	-104,512901
6613,385010	-104,342087
6616,076660	-104,156090
6618,768311	-103,700165
6621,459961	-106,048172
6624,151611	-105,083641
6626,843262	-105,666336
6629,534912	-105,724220
6632,226563	-105,760223
6634,918213	-104,194733
6637,609863	-104,686394
6640,301514	-104,467453
6642,993164	-105,200050
6645,684814	-104,273811
6648,376465	-105,466675
6651,068115	-105,965279
6653,759766	-104,388123
6656,451416	-104,110809
6659,143066	-104,788338
6661,834717	-105,102341
6664,526367	-104,947563
6667,218018	-104,923553
6669,909668	-104,202415
6672,601318	-104,783577
6675,292969	-104,181679
6677,984619	-104,886040
6680,676270	-103,791801
6683,367920	-104,611687
6686,059570	-104,720276
6688,751221	-103,470665
6691,442871	-103,686073
6694,134521	-104,782234
6696,826172	-103,721367
6699,517822	-104,796593
6702,209473	-105,301277
6704,901123	-105,235840
6707,592773	-104,917984
6710,284424	-105,518234
6712,976074	-104,688026
6715,667725	-104,885269
6718,359375	-105,155113
6721,051025	-104,581322
6723,742676	-104,476830
6726,434326	-104,138023
6729,125977	-105,192390
6731,817627	-104,317795
6734,509277	-104,490112
6737,200928	-104,538994
6739,892578	-102,974548
6742,584229	-105,520554
6745,275879	-103,825485
6747,967529	-104,363159
6750,659180	-104,463249
6753,350830	-103,588737
6756,042480	-104,459152
6758,734131	-105,030098
6761,425781	-103,384995
6764,117432	-104,020966
6766,809082	-104,214569
6769,500732	-104,412239
6772,192383	-107,096962
6774,884033	-105,665207
6777,575684	-104,145447
6780,267334	-104,534264
6782,958984	-103,514580
6785,650635	-105,095940
6788,342285	-104,230003
6791,033936	-104,314644
6793,725586	-105,179802
6796,417236	-104,873566
6799,108887	-104,571007
6801,800537	-104,866776
6804,492188	-105,982864
6807,183838	-103,458519
6809,875488	-104,423134
6812,567139	-105,563385
6815,258789	-107,455948
6817,950439	-104,548981
6820,642090	-104,052162
6823,333740	-104,740456
6826,025391	-104,463486
6828,717041	-103,757088
6831,408691	-105,660202
6834,100342	-104,530251
6836,791992	-105,215340
6839,483643	-104,227135
6842,175293	-104,303574
6844,866943	-104,226768
6847,558594	-104,203094
6850,250244	-103,274994
6852,941895	-107,117271
6855,633545	-104,587494
6858,325195	-106,194733
6861,016846	-103,698578
6863,708496	-105,449196
6866,400146	-104,938736
6869,091797	-104,421600
6871,783447	-106,789902
6874,475098	-105,432999
6877,166748	-105,630066
6879,858398	-105,163284
6882,550049	-104,814644
6885,241699	-105,364624
6887,933350	-104,190697
6890,625000	-104,936104
6893,316650	-104,668983
6896,008301	-104,033394
6898,699951	-104,111496
6901,391602	-104,726379
6904,083252	-106,145836
6906,774902	-106,370338
6909,466553	-104,497772
6912,158203	-104,732117
6914,849854	-105,199478
6917,541504	-104,247910
6920,233154	-104,513351
6922,924805	-104,937256
6925,616455	-104,933914
6928,308105	-104,321922
6930,999756	-105,798317
6933,691406	-104,495079
6936,383057	-105,303818
6939,074707	-103,296158
6941,766357	-104,106445
6944,458008	-106,395836
6947,149658	-104,510750
6949,841309	-105,056557
6952,532959	-103,125893
6955,224609	-103,841331
6957,916260	-105,390213
6960,607910	-104,622871
6963,299561	-103,361694
6965,991211	-104,707199
6968,682861	-103,915291
6971,374512	-104,285820
6974,066162	-104,490669
6976,757813	-105,224586
6979,449463	-104,806656
6982,141113	-104,446770
6984,832764	-105,428574
6987,524414	-103,550186
6990,216064	-104,047943
6992,907715	-105,232521
6995,599365	-104,398590
6998,291016	-105,285843
7000,982666	-103,372139
7003,674316	-104,538757
7006,365967	-105,206657
7009,057617	-104,559425
7011,749268	-105,591194
7014,440918	-104,733864
7017,132568	-104,073433
7019,824219	-105,342911
7022,515869	-103,800583
7025,207520	-106,646446
7027,899170	-105,857910
7030,590820	-104,857651
7033,282471	-104,720673
7035,974121	-105,169441
7038,665771	-105,074738
7041,357422	-105,062042
7044,049072	-106,068367
7046,740723	-104,519730
7049,432373	-104,329933
7052,124023	-105,532280
7054,815674	-104,108353
7057,507324	-103,813599
7060,198975	-105,911255
7062,890625	-104,302513
7065,582275	-104,563934
7068,273926	-104,491737
7070,965576	-105,982140
7073,657227	-105,872734
7076,348877	-106,836128
7079,040527	-104,219978
7081,732178	-104,683296
7084,423828	-105,672356
7087,115479	-104,898872
7089,807129	-105,247223
7092,498779	-105,215492
7095,190430	-104,939964
7097,882080	-104,872322
7100,573730	-104,954163
7103,265381	-104,951225
7105,957031	-104,899452
7108,648682	-106,582954
7111,340332	-103,479668
7114,031982	-103,651352
7116,723633	-103,641869
7119,415283	-104,093979
7122,106934	-104,834579
7124,798584	-105,300064
7127,490234	-104,510628
7130,181885	-105,001587
7132,873535	-104,919388
7135,565186	-104,363281
7138,256836	-105,044281
7140,948486	-104,377472
7143,640137	-105,449966
7146,331787	-104,802444
7149,023438	-105,058197
7151,715088	-103,985229
7154,406738	-104,763199
7157,098389	-105,195305
7159,790039	-106,553322
7162,481689	-103,765480
7165,173340	-103,152237
7167,864990	-102,044968
7170,556641	-105,149719
7173,248291	-104,038658
7175,939941	-105,371506
7178,631592	-106,029099
7181,323242	-104,630539
7184,014893	-104,274765
7186,706543	-104,941078
7189,398193	-105,046341
7192,089844	-105,942139
7194,781494	-104,607613
7197,473145	-104,118073
7200,164795	-104,642593
7202,856445	-104,707039
7205,548096	-105,117432
7208,239746	-104,212311
7210,931396	-104,367538
7213,623047	-103,680687
7216,314697	-105,094147
7219,006348	-104,717865
7221,697998	-105,901329
7224,389648	-103,112305
7227,081299	-104,791962
7229,772949	-105,613319
7232,464600	-105,274750
7235,156250	-106,665688
7237,847900	-103,660362
7240,539551	-104,494469
7243,231201	-104,761406
7245,922852	-104,472252
7248,614502	-103,116905
7251,306152	-105,008965
7253,997803	-104,887184
7256,689453	-105,234924
7259,381104	-106,159500
7262,072754	-105,398567
7264,764404	-105,263565
7267,456055	-105,596390
7270,147705	-105,312866
7272,839355	-107,000496
7275,531006	-105,606880
7278,222656	-106,624428
7280,914307	-106,016396
7283,605957	-105,573517
7286,297607	-105,355232
7288,989258	-105,127090
7291,680908	-106,862663
7294,372559	-103,907890
7297,064209	-105,586357
7299,755859	-105,238998
7302,447510	-106,120987
7305,139160	-106,485092
7307,830811	-105,909500
7310,522461	-104,514107
7313,214111	-105,147102
7315,905762	-105,454308
7318,597412	-104,601646
7321,289063	-105,336143
7323,980713	-105,919144
7326,672363	-106,295914
7329,364014	-107,235199
7332,055664	-106,106300
7334,747314	-105,090187
7337,438965	-104,532822
7340,130615	-105,037064
7342,822266	-106,232063
7345,513916	-104,812057
7348,205566	-105,771637
7350,897217	-105,465775
7353,588867	-104,979477
7356,280518	-105,149651
7358,972168	-104,600975
7361,663818	-106,291176
7364,355469	-105,371117
7367,047119	-104,875923
7369,738770	-104,239914
7372,430420	-104,372131
7375,122070	-104,511002
7377,813721	-106,526939
7380,505371	-105,499886
7383,197021	-104,911949
7385,888672	-105,345955
7388,580322	-105,840439
7391,271973	-106,940598
7393,963623	-105,701126
7396,655273	-105,148773
7399,346924	-105,713577
7402,038574	-105,556915
7404,730225	-104,502357
7407,421875	-103,782593
7410,113525	-104,635872
7412,805176	-107,535507
7415,496826	-105,371185
7418,188477	-103,489235
7420,880127	-104,990700
7423,571777	-105,604172
7426,263428	-104,410187
7428,955078	-107,003967
7431,646729	-105,510567
7434,338379	-104,986412
7437,030029	-105,658134
7439,721680	-104,563980
7442,413330	-104,923637
7445,104980	-104,595474
7447,796631	-106,460327
7450,488281	-105,515450
7453,179932	-104,791771
7455,871582	-104,038940
7458,563232	-104,246948
7461,254883	-104,661194
7463,946533	-104,931870
7466,638184	-104,711884
7469,329834	-105,168907
7472,021484	-105,039276
7474,713135	-105,647392
7477,404785	-104,943436
7480,096436	-105,286598
7482,788086	-104,368042
7485,479736	-105,039764
7488,171387	-106,326591
7490,863037	-105,918602
7493,554688	-104,657387
7496,246338	-104,421768
7498,937988	-103,864082
7501,629639	-105,942406
7504,321289	-104,742294
7507,012939	-105,072792
7509,704590	-106,420540
7512,396240	-107,180382
7515,087891	-105,804138
7517,779541	-105,214752
7520,471191	-104,746254
7523,162842	-105,710938
7525,854492	-104,616249
7528,546143	-105,867828
7531,237793	-104,585144
7533,929443	-105,299240
7536,621094	-105,464813
7539,312744	-105,144112
7542,004395	-104,610710
7544,696045	-103,678291
7547,387695	-105,097702
7550,079346	-106,254227
7552,770996	-104,562363
7555,462646	-103,879425
7558,154297	-105,385139
7560,845947	-105,396317
7563,537598	-106,218246
7566,229248	-105,540016
7568,920898	-104,558319
7571,612549	-105,549965
7574,304199	-106,161041
7576,995850	-105,129105
7579,687500	-105,051941
7582,379150	-105,933029
7585,070801	-105,163086
7587,762451	-105,149277
7590,454102	-105,246872
7593,145752	-105,151207
7595,837402	-105,483765
7598,529053	-104,768364
7601,220703	-105,432358
7603,912354	-104,392265
7606,604004	-105,383568
7609,295654	-104,726692
7611,987305	-104,266731
7614,678955	-104,170525
7617,370605	-105,068253
7620,062256	-105,184174
7622,753906	-105,477341
7625,445557	-105,685097
7628,137207	-103,776955
7630,828857	-104,599457
7633,520508	-105,004944
7636,212158	-104,755096
7638,903809	-104,960022
7641,595459	-103,542381
7644,287109	-104,099197
7646,978760	-104,975761
7649,670410	-106,465836
7652,362061	-104,425926
7655,053711	-104,595879
7657,745361	-105,392273
7660,437012	-104,068962
7663,128662	-104,389214
7665,820313	-105,640862
7668,511963	-104,069756
7671,203613	-104,448952
7673,895264	-105,530579
7676,586914	-106,517334
7679,278564	-104,510857
7681,970215	-105,342613
7684,661865	-105,616417
7687,353516	-103,081299
7690,045166	-103,948143
7692,736816	-104,859871
7695,428467	-105,908173
7698,120117	-104,993523
7700,811768	-104,879448
7703,503418	-105,182953
7706,195068	-104,777946
7708,886719	-106,430214
7711,578369	-106,032082
7714,270020	-105,451340
7716,961670	-105,348106
7719,653320	-106,086464
7722,344971	-105,395050
7725,036621	-106,031830
7727,728271	-105,332314
7730,419922	-105,083244
7733,111572	-105,164307
7735,803223	-104,991486
7738,494873	-105,161606
7741,186523	-106,001740
7743,878174	-104,773689
7746,569824	-105,672714
7749,261475	-105,783936
7751,953125	-105,150749
7754,644775	-105,672440
7757,336426	-105,377365
7760,028076	-105,806732
7762,719727	-105,783218
7765,411377	-106,262131
7768,103027	-105,067245
7770,794678	-105,385300
7773,486328	-105,389267
7776,177979	-105,049995
7778,869629	-105,038208
7781,561279	-105,435516
7784,252930	-104,300179
7786,944580	-105,457504
7789,636230	-106,204453
7792,327881	-105,965904
7795,019531	-105,137680
7797,711182	-104,972038
7800,402832	-105,763374
7803,094482	-106,121895
7805,786133	-106,190964
7808,477783	-105,447571
7811,169434	-106,010231
7813,861084	-105,091309
7816,552734	-104,585098
7819,244385	-104,030174
7821,936035	-105,165558
7824,627686	-105,900047
7827,319336	-106,237083
7830,010986	-104,867043
7832,702637	-104,118927
7835,394287	-104,694901
7838,085938	-103,878632
7840,777588	-103,578804
7843,469238	-106,478127
7846,160889	-105,808525
7848,852539	-106,590096
7851,544189	-104,297035
7854,235840	-104,902145
7856,927490	-106,055290
7859,619141	-104,019249
7862,310791	-105,694298
7865,002441	-106,463829
7867,694092	-104,745750
7870,385742	-105,324272
7873,077393	-104,884064
7875,769043	-104,511726
7878,460693	-103,995789
7881,152344	-105,139297
7883,843994	-104,757896
7886,535645	-103,926331
7889,227295	-104,832962
7891,918945	-104,996567
7894,610596	-104,921913
7897,302246	-107,423019
7899,993896	-105,120102
7902,685547	-106,871239
7905,377197	-106,143143
7908,068848	-104,856720
7910,760498	-105,247665
7913,452148	-105,293480
7916,143799	-104,823265
7918,835449	-105,880547
7921,527100	-105,045555
7924,218750	-104,811203
7926,910400	-104,642303
7929,602051	-105,632469
7932,293701	-104,864601
7934,985352	-105,045876
7937,677002	-104,435059
7940,368652	-105,132927
7943,060303	-105,027428
7945,751953	-105,971817
7948,443604	-105,386757
7951,135254	-104,693916
7953,826904	-105,965683
7956,518555	-106,204277
7959,210205	-105,654343
7961,901855	-106,194000
7964,593506	-105,027412
7967,285156	-105,418114
7969,976807	-105,722206
7972,668457	-105,356926
7975,360107	-105,040749
7978,051758	-105,508095
7980,743408	-104,796310
7983,435059	-105,057411
7986,126709	-105,075562
7988,818359	-104,772736
7991,510010	-103,703674
7994,201660	-105,267914
7996,893311	-102,735695
7999,584961	-96,864693
8002,276611	-104,144814
8004,968262	-106,428444
8007,659912	-104,719337
8010,351563	-104,560532
8013,043213	-104,319633
8015,734863	-103,786156
8018,426514	-104,609406
8021,118164	-104,871529
8023,809814	-105,875183
8026,501465	-106,938362
8029,193115	-105,590553
8031,884766	-104,363075
8034,576416	-105,243759
8037,268066	-103,837112
8039,959717	-106,147713
8042,651367	-106,670349
8045,343018	-105,743225
8048,034668	-104,996063
8050,726318	-105,740211
8053,417969	-107,387184
8056,109619	-106,276070
8058,801270	-105,867195
8061,492920	-104,463112
8064,184570	-106,261292
8066,876221	-106,406631
8069,567871	-105,624786
8072,259521	-106,111443
8074,951172	-105,754791
8077,642822	-104,190414
8080,334473	-106,977715
8083,026123	-104,900909
8085,717773	-106,420029
8088,409424	-105,030952
8091,101074	-104,858826
8093,792725	-104,682617
8096,484375	-103,876945
8099,176025	-105,378891
8101,867676	-104,711678
8104,559326	-105,382744
8107,250977	-105,793289
8109,942627	-103,819778
8112,634277	-105,593910
8115,325928	-106,085350
8118,017578	-105,627800
8120,709229	-104,630867
8123,400879	-105,827858
8126,092529	-103,710159
8128,784180	-105,076782
8131,475830	-105,128883
8134,167480	-106,335121
8136,859131	-106,530815
8139,550781	-107,360405
8142,242432	-105,271065
8144,934082	-106,513611
8147,625732	-105,495834
8150,317383	-105,281197
8153,009033	-105,817451
8155,700684	-106,430237
8158,392334	-105,372612
8161,083984	-106,509354
8163,775635	-106,176895
8166,467285	-105,260101
8169,158936	-103,915115
8171,850586	-104,997330
8174,542236	-106,468872
8177,233887	-105,644936
8179,925537	-105,261757
8182,617188	-107,861832
8185,308838	-106,589088
8188,000488	-104,949753
8190,692139	-103,787758
8193,383789	-105,444786
8196,075439	-104,103363
8198,767090	-104,278648
8201,458740	-105,568581
8204,150391	-105,586067
8206,842041	-106,677719
8209,533691	-106,511711
8212,225342	-105,438072
8214,916992	-104,251350
8217,608643	-104,958252
8220,300293	-105,997169
8222,991943	-105,315750
8225,683594	-105,401031
8228,375244	-106,488449
8231,066895	-106,407776
8233,758545	-104,745529
8236,450195	-105,126488
8239,141846	-106,377914
8241,833496	-106,273781
8244,525146	-104,765739
8247,216797	-104,112656
8249,908447	-104,229424
8252,600098	-105,304092
8255,291748	-105,244507
8257,983398	-104,680901
8260,675049	-106,013565
8263,366699	-106,790550
8266,058350	-106,214928
8268,750000	-106,200859
8271,441650	-104,952217
8274,133301	-106,545242
8276,824951	-106,129608
8279,516602	-104,814079
8282,208252	-106,807671
8284,899902	-105,765793
8287,591553	-106,148598
8290,283203	-105,536934
8292,974854	-103,779137
8295,666504	-104,559700
8298,358154	-103,935989
8301,049805	-103,666534
8303,741455	-105,389938
8306,433105	-105,059265
8309,124756	-105,266708
8311,816406	-104,749840
8314,508057	-105,810913
8317,199707	-105,916199
8319,891357	-106,198250
8322,583008	-105,841766
8325,274658	-104,342804
8327,966309	-106,006210
8330,657959	-105,498489
8333,349609	-105,762772
8336,041260	-105,748444
8338,732910	-105,231071
8341,424561	-105,076431
8344,116211	-105,420959
8346,807861	-105,391777
8349,499512	-105,410156
